Id,SalePrice
1061,361361.98132641125
1064,493795.5984745481
1077,228140.12784216698
1081,225567.27958635497
1092,242018.52543257186
1093,195753.6258328085
1095,206829.87645904097
1099,285125.54885105754
1101,290798.32099382364
1103,298336.993667848
1109,266974.0462482554
1112,226009.49324167141
1113,245546.42171872975
1114,236375.1122175574
1116,241676.66554895358
1117,230469.63900380582
1119,283182.9316574551
1121,225955.0912526362
1122,207892.70402894221
1125,264845.28757932154
1137,177862.95197326317
1142,205153.3959809621
1144,195980.21720145023
1145,201416.6007657556
1147,187678.1209238781
1148,207014.69262181368
1149,169183.68344989922
1150,139355.74265047847
1153,126443.84571836778
1154,108899.59638834611
1159,388994.6385304865
1161,147567.8551460085
1167,165677.9392726183
1171,257320.61656828003
1174,156761.68317034317
1188,162270.78680932018
1189,168754.099153495
1191,139933.73225977208
1195,143365.9314868425
1199,170118.2744880674
1201,193830.9621706759
1204,193741.00636847073
1211,155620.71534346713
1214,178729.89562117658
1219,155750.7089762803
1220,72016.9882922678
1227,193642.23010576883
1229,227090.75150716383
1231,123181.25025588184
1234,209557.94816615563
1235,124360.10525049584
1239,162873.2454778143
1240,162406.46276873478
1241,179422.3967509322
1246,124606.13315232348
1249,182348.72711246117
1250,128581.24271017325
1252,133330.50293711867
1259,149222.59871354705
1267,81683.329250482
1269,75991.18524066955
1270,143967.39710894026
1272,115482.30509039723
1274,135751.27105810482
1276,114722.70727469093
1279,149564.07940222946
1281,174543.64963655613
1286,151563.67121289342
1287,137921.30858270443
1290,73260.40983339422
1291,130576.53503884771
1297,159729.2788968066
1302,146502.92836133632
1303,75486.71172556769
1312,82991.21785051213
1315,114370.48227241464
1322,83896.95125406701
1327,118998.52830158337
1331,140208.5148473819
1333,121305.16573659217
1334,115075.15891199387
1336,123979.52896016496
1341,127744.1331542198
1344,48931.39262903796
1347,133918.4854869826
1348,172367.87317584394
1353,168906.8798539803
1355,134034.4360865913
1356,108700.40414402857
1357,170186.6270767703
1361,133672.2249815033
1364,112334.66312466373
1368,100775.982090783
1369,74608.11519614112
1371,142028.72766823007
1373,138774.02775285972
1374,138485.13703333278
1387,129485.86912687193
1388,110143.2097362179
1392,159145.03294265774
1394,149092.55834318846
1406,162114.89348442297
1407,226815.77660483384
1408,182027.36666915007
1409,168331.3997682524
1411,160172.9918965689
1412,122838.8262438817
1413,116546.96031330727
1414,126026.9375595088
1425,255639.62946922443
1430,209791.53432713568
1431,212594.23528734606
1435,224467.43142126876
1441,229657.06956468156
1444,229923.37722891837
1445,138752.2336128455
1446,125415.80185933763
1452,118852.3208749813
1453,115231.424185686
1456,236342.90743149834
1457,243630.10929647926
1460,274838.9960551841
1463,286834.2114915116
1468,227224.50703864734
1471,216466.6707487503
1474,204272.6484951852
1475,208021.1717763277
1476,210116.35658199893
1478,194310.31716008484
1482,135574.99996855156
1483,151221.92083745767
1484,139656.1741023665
1485,153322.0714881532
1496,156122.6631530673
1497,152551.37551568012
1500,138235.95520431592
1506,122532.99468000072
1507,78891.71476628192
1509,134358.8340747428
1510,135896.70579280928
1513,115774.5790855866
1517,126615.63421020335
1518,195941.02972323642
1523,207010.98590862195
1524,134317.62886282228
1526,160488.07566805952
1529,181714.56312717547
1531,149171.64322443138
1535,125053.52721772794
1536,130347.94517863309
1538,353476.9799759026
1540,234409.91570169403
1543,100434.51158847766
1545,111655.98898239333
1546,110786.22580356644
1557,80231.56648387585
1558,122310.97556767537
1559,80987.6826213961
1563,279287.29915366246
1568,167419.5028682285
1571,247700.450679651
1578,148962.36776792127
1579,212736.72652496654
1584,243474.94540431874
1586,337326.61916904134
1604,125865.39998916633
1606,143404.62318707403
1610,178293.9114966364
1611,166482.0671293719
1618,166278.04242781765
1623,190602.45187158592
1624,170493.12035894324
1628,149042.62636341766
1633,245115.31560298282
1645,176454.7699979108
1649,219770.755379144
1652,148245.99612994338
1653,152376.56404992242
1656,152405.4104313289
1662,183201.28148252124
1668,118129.18117515695
1670,114737.73335947221
1672,113960.2041319677
1673,116089.69231116783
1674,179967.9359174557
1677,99007.06084875175
1678,117373.40495897384
1679,105628.23865637678
1685,384138.3859665733
1692,463773.752169098
1693,336063.97166316037
1696,457734.12888099614
1709,324418.7123179791
1711,307755.92321399663
1717,215591.37390377792
1718,200929.27599482445
1721,247578.57773478123
1722,230860.16365353612
1725,351175.2263296441
1726,239845.35379538362
1730,191043.91298262723
1731,186206.96835891093
1733,216794.52969501697
1737,211871.61414300857
1746,245297.36567177018
1747,188558.92069934387
1748,164545.51025295374
1749,230325.55198203045
1760,185182.86578297283
1761,537073.9493344948
1762,339907.42582343495
1768,602287.0586271572
1769,244236.65738267708
1770,287429.9945330167
1776,208806.56224127297
1781,415080.39020989265
1785,296844.44130052126
1792,224208.15537040314
1798,260442.40255056546
1812,191908.01860454315
1814,252357.95485498378
1817,143736.19078623565
1818,156098.094441909
1822,139711.0538513204
1823,112873.9657504422
1829,285157.5136908083
1838,202837.6634974475
1845,170310.8492573664
1851,197008.55979505673
1855,284789.61235266353
1856,199276.37131753817
1858,208448.6514673479
1865,203681.52400138657
1866,148882.19168532584
1867,153053.3135748589
1868,198390.98290074975
1876,132179.72757388031
1878,163169.053790898
1879,132949.32518086184
1882,138976.30457924955
1883,121904.66690425799
1887,60773.26493000514
1895,147981.4579651164
1898,158127.9905115298
1904,53460.76310065726
1908,161111.84820806925
1917,135435.7353056392
1918,117037.66272195528
1920,128413.13669195029
1922,133173.57299554293
1923,156609.00667343053
1931,159763.092124495
1935,140704.9117122887
1936,135256.0925047768
1939,130789.10920679278
1943,114040.68538017418
1944,133189.02624669892
1946,240020.77044968377
1952,84933.83884113049
1954,106840.07282241782
1958,130820.95806666013
1964,153931.92834831952
1966,141597.9979007833
1969,61148.71582119228
1977,93373.60470164806
1980,86134.35511254561
1984,116055.05686815798
1985,88164.93024195974
1988,91126.87765884583
1989,102608.60860295221
1991,151905.900447654
1992,137227.39620460384
1997,129489.83076725576
1999,213230.97359507432
2003,111825.13676401958
2005,121238.75610162139
2010,125171.25109621714
2012,123627.57024031767
2016,141993.3493368743
2017,128011.262832987
2022,184577.27536594484
2023,159847.07513705478
2035,139600.17506538032
2036,211569.06294687206
2040,116804.37390144437
2042,156158.50277022636
2043,72017.99158984679
2055,132877.8785846901
2056,106985.89127726198
2059,107048.49791609167
2064,134925.13681743128
2066,194142.00743814145
2070,163195.27042117208
2071,92312.36998157202
2078,243997.76225382055
2080,167577.2301698649
2085,107285.78221544331
2089,117991.65409838199
2090,194638.42589215818
2092,246516.10164211277
2094,262282.75655249413
2095,224845.62278865188
2098,385269.44190969015
2099,274721.29369002004
2103,276934.7109770489
2120,145887.67159166562
2122,173289.2851877108
2123,172089.89510122832
2134,189940.24049789453
2135,122397.10155597827
2136,134843.32085331777
2143,145252.4469757511
2145,291302.3538768406
2146,270115.3962979165
2148,206931.50564777153
2155,293020.409563493
2156,271481.193197611
2157,128977.4768564865
2159,218863.25406637567
2161,187138.0357379757
2164,192885.00224591672
2165,198119.27694704678
2169,156551.222823429
2171,118292.002653776
2180,160698.75355405817
2182,611640.8285661016
2184,134098.04358136235
2185,54052.52171637093
2188,96385.76313763302
2191,128830.85228286983
2192,106034.81375516795
2196,156276.470841686
2198,92645.74493204181
2204,165108.92727232975
2210,163545.49818144887
2213,93892.88736224652
2215,309708.17781062
2219,295020.7440038177
2221,217550.13940904208
2224,190410.4431891282
2228,160121.39859664056
2232,108964.35453221759
2239,119885.82451853444
2246,299645.16655948746
2247,281976.3216120106
2249,141867.56992453698
2251,177854.55029406675
2254,123055.15468781977
2256,219931.93822307064
2259,244350.47989808847
2263,272478.07781981095
2266,218604.83966756155
2271,180155.33647131897
2274,205629.44242260553
2275,316397.4034890329
2280,144608.6552530604
2281,161163.27999829096
2291,90274.8097352122
2292,165206.63135026256
2295,211145.1617163366
2297,106709.27781051604
2299,128420.92524045851
2302,127672.70202611774
2303,129087.32574203922
2304,124326.63859928836
2308,158211.47924047514
2312,240773.31370170484
2314,171243.32752521842
2315,187821.08608675806
2316,183296.3124142872
2320,227784.3909704535
2321,296023.46907150425
2322,253449.09782910443
2325,167403.69868615564
2336,393266.64835402486
2340,310711.37917278375
2341,317747.52215162234
2342,388540.87945970584
2345,225854.51894367102
2346,191765.10043379312
2347,159581.82440741942
2354,271317.9771622033
2357,182487.71185169407
2359,135059.74366840327
2360,152740.5989285538
2361,107513.99993887413
2362,97483.0861080403
2366,119341.25503510248
2367,80043.89521273595
2370,100578.97648571162
2373,78374.21284306883
2376,122958.90603836198
2378,139654.8058644628
2382,266301.77697238926
2387,326822.3640410237
2392,385630.1512224412
2395,354442.4670502221
2396,356144.864185791
2397,304475.7050631154
2399,371952.70291055087
2401,451083.05752538715
2402,282279.5891859722
2407,225455.56254576362
2411,205024.95785269342
2414,218673.24314617616
2418,298793.45180502115
2419,187292.35588574628
2424,182519.2831100305
2427,185304.16947270057
2430,234851.59811411213
2439,214217.1324393669
2441,270255.7597133716
2442,246937.39215995802
2446,528646.7956702058
2447,385834.90746384405
2452,327529.615874783
2457,329108.0540955507
2458,295857.46363582683
2462,381608.32827530766
2465,195197.78670243267
2467,197715.3670405663
2473,169069.79891603973
2478,183569.0479044979
2479,165526.60509693174
2482,165307.44018172083
2485,121711.3476726595
2488,105024.19579626198
2494,125336.9041710753
2500,293362.0767002677
2509,131624.8717659766
2512,178618.7129504362
2514,117589.61125580611
2515,187140.88194798797
2516,229570.910450316
2518,169747.97768733892
2519,210003.23272531634
2520,175671.01808880578
2527,155335.61009931494
2532,122895.80054528828
2538,127245.73597095895
2539,138490.5367840539
2543,117960.0481112329
2551,140464.44476069548
2554,135263.13918536788
2555,114627.63947314741
2557,88472.04155949477
2561,133714.21573059278
2563,152159.79494445666
2564,154952.24015303518
2570,114905.4142619157
2571,358672.8696742843
2576,147913.07305942985
2582,170703.8734253434
2584,161343.84276392698
2587,103640.08444001806
2589,133560.61614457206
2591,253422.4751264761
2597,121975.49871730802
2602,147674.9869757801
2605,159675.24103496177
2610,178928.26659576726
2611,135980.63217159736
2614,124262.6322683958
2616,190627.70844803256
2617,114283.81347029252
2620,143869.0083896911
2623,79266.9139555704
2631,128734.54057561912
2638,147405.8709745082
2639,94635.6135368943
2645,113630.24473107913
2647,76450.50501502657
2648,126170.6867565144
2650,87895.09827682245
2652,128935.98908081002
2656,102308.01084664406
2658,147036.80599827113
2661,183424.81252598326
2665,155137.1781290386
2673,171074.7284889966
2678,94425.79909838915
2679,99802.34722788821
2680,46712.82818906361
2685,113416.98284578475
2695,139307.68107104333
2698,91323.12582890048
2700,156663.8690141555
2706,129261.25010036583
2708,147301.1329543202
2709,145933.9998452274
2711,128814.94435656571
2718,129810.67596136301
2719,119788.71681381148
2721,174969.7669899503
2725,171070.5378684757
2726,214451.51557735936
2732,215302.67979949893
2733,136428.04003732902
2739,165346.77641377173
2747,184342.07171418512
2751,246882.04336608324
2754,212981.6439971197
2755,242867.04452643756
2756,231248.51494782305
2758,244838.64785153823
2763,195324.56348593353
2764,246631.43807944382
2765,143203.80946184794
2766,178897.63961249692
2768,172921.88715331137
2781,226115.96268241652
2784,156244.86202361007
2785,146984.00334941782
2786,124160.1050917659
2796,236277.8628969652
2797,280986.15120456525
2801,246814.1369083918
2805,272194.8902302343
2806,205992.7546710741
2812,201125.66941590077
2817,142643.19316367488
2822,146207.3868057162
2825,253173.04699890083
2828,150330.52025910496
2831,166359.73465489392
2843,135846.35265339323
2845,126581.37860686707
2847,171621.60681004208
2855,163144.50616001763
2856,138684.98238445204
2859,156914.27705482647
2865,203842.72016846886
2867,168365.33551921148
2869,183932.3014873444
2870,204482.21439461992
2874,135697.10251296856
2876,66926.7264718593
2889,159648.0986192114
2892,332930.4706122925
2895,257836.15826691577
2898,238804.73535414028
2901,317234.30609371595
2902,342160.5643152471
2908,140254.17618191178
2909,110192.49941693667
2916,152903.2400668885
2917,93401.0900603839
2919,74170.71364974433
2921,84806.03489133941
2922,183839.10712536823
2925,171040.20314807325
2928,129853.30526721234
