Id,SalePrice
358,166786.61477432458
359,180889.5133539815
360,153268.8074252657
368,319349.9603592839
369,257380.49613005895
373,189480.78260992956
377,256833.8959785106
383,183077.23509639804
386,225350.37202185395
387,235376.67272407893
390,164318.5796491683
391,157050.53951505566
395,151168.79299881757
397,138017.16949119023
398,119127.67172160477
401,119178.11479242341
404,87357.95132773217
408,115076.78838003437
409,109325.04241796662
410,142231.58960286912
418,90219.05580242418
422,440503.49588342605
427,361849.98740557214
431,414826.51290591917
433,494521.1166693715
437,349897.5242603993
438,286150.8050252571
442,354607.2543527185
447,232684.58458200144
459,354181.385381414
460,261075.89412223845
464,179884.81707920716
465,169296.35125508942
467,172623.386042092
468,187469.52502333926
474,159935.20606253084
480,191723.97279809718
481,190487.08708572993
483,209561.24334263962
488,172074.626726363
492,184685.81451763242
494,145943.3875525485
499,333303.17079777527
500,278789.95005176426
501,315070.44304421765
503,249825.57942627548
506,244350.14380575757
508,257286.88840559998
511,285574.49872781226
515,243770.8590208136
519,236954.8915238669
521,273668.2658179386
530,236270.15183534566
532,226378.59108868396
534,181668.7450767036
540,172881.98323311555
541,148373.75517725592
551,153535.93288973434
552,146274.58670760773
554,69707.6181745174
555,130198.49477676724
556,118282.9698637997
557,123644.17387920279
565,229275.75269436272
566,266406.6117626868
567,153785.48271066305
569,209907.41263003537
570,181856.4381570945
574,214164.28103567063
575,324210.82514521835
576,196568.45904176656
577,223606.07705287458
578,233459.56031452777
583,229238.74653300055
584,217751.99118459647
585,156581.27735183924
587,201651.18665985673
593,215012.82829836724
597,206604.98756072135
598,187806.4853421388
599,168867.02369141078
600,122644.57620026889
605,146678.89702582994
607,165391.86532078177
608,161047.94486869083
611,179384.7945275262
616,135331.92158774447
625,173713.24339131458
629,156311.87626617623
630,150408.75012554636
631,132637.58387626644
640,186598.24335530394
642,144602.28754477194
643,141916.9770024555
646,100377.58910194252
647,154366.0817958186
655,78609.28363688782
659,97094.97379262588
663,86859.45175052651
665,91518.99640501828
667,204430.00150140998
673,162798.35597765326
676,132677.626691693
680,155236.4113864005
682,123230.37043697949
687,144643.0874725451
688,147467.50591470295
692,116956.70024987504
693,114651.7559522116
695,130390.29046082392
697,110213.8357439219
700,130118.37391229499
702,121179.80484359615
703,137597.11590079742
704,103325.87332977993
712,76430.63129079597
713,109689.98412858858
717,267560.8744830564
720,188911.62074742556
721,71543.57378039265
726,158196.9341252212
733,100583.76503677115
736,135179.09278739517
738,103385.08518989212
741,126690.46206296056
743,61181.86628470999
745,121098.63360906989
750,147323.02200586445
756,109325.41267836923
757,120333.3935181624
758,152448.527055235
760,101850.7299352305
765,163193.89166497844
775,145756.1750285487
776,143055.8495833546
780,181992.0253716195
783,227329.8565722999
790,129534.92089834332
795,83827.41286675505
796,114768.8892238883
797,143939.58458487608
798,112270.48128729702
804,214165.80832304573
805,241809.79610244086
806,251116.01952491142
808,118106.76601415586
814,172229.4557454742
818,312104.9596459908
821,289358.6763725802
822,340039.07874668995
825,292841.5517049885
827,234749.51796654874
830,197246.2765022459
834,249289.38020852988
835,190402.2877068036
842,146923.99212112845
845,214313.4112957468
852,206723.77294831318
857,116439.56394191632
858,164878.87529912434
859,137017.94333275617
860,128556.83369905714
861,136759.50425950473
864,262489.0306122498
868,190676.49365323025
869,211932.9757816093
872,293173.91679718473
873,212246.8778815514
885,93268.67217694025
890,97743.51951269504
895,94715.13751869113
899,66890.46504137084
906,128839.15899458597
918,113221.51239833156
923,157117.69497256647
925,130480.67515134235
927,141814.21990061508
932,209071.3919474261
933,87353.69426034491
934,130618.3179523282
942,79682.90724776077
947,273037.2628201545
948,275331.0589029795
951,148620.9040789272
957,297708.4679832201
958,333708.47409491637
959,227749.5006462742
963,192473.79796941127
967,217655.4450682399
968,350596.6585655367
971,144994.77574235667
972,156052.3688615381
976,106765.55339316913
978,87031.03133337869
979,101730.92865588325
984,124635.94467662771
986,179030.30862589405
991,218233.32288748267
996,214929.22580961237
1001,248244.67492976825
1007,209852.11747057497
1008,192535.702401333
1009,190285.49675561467
1014,157318.15787158086
1022,237844.2386896686
1024,189852.2493421851
1027,135569.91060817128
1030,160514.56348610032
1032,170816.8639366687
1035,147812.05691648443
1042,81295.03986126916
1047,122425.5617831715
1050,106526.68394663809
1055,297268.60371810396
1059,411467.5558267772
1061,370029.38213814946
1064,488619.5747151176
1077,221860.48782258522
1081,225760.52428216644
1092,233691.73009087035
1093,189471.470890544
1095,200375.578505861
1099,277626.07137772697
1101,297457.5325368695
1103,307667.3213236872
1109,268692.5858564433
1112,222628.4937618539
1113,249448.5995174738
1114,240759.05965364986
1116,252518.05336962474
1117,232580.33766046504
1119,292436.23643988237
1121,229458.99367048236
1122,210040.4788935704
1125,260163.00902771432
1137,176601.52690137026
1142,208533.22212047025
1144,199606.97223354786
1145,204277.62369571632
1147,185528.63750596452
1148,196121.88131490903
1149,161008.2581328087
1150,136948.45565912637
1153,116050.40508639468
1154,113173.94030621406
1159,383022.6283494035
1161,146071.689075861
1167,169956.96287140093
1171,256326.4559731632
1174,163977.62633281935
1188,170317.1203276869
1189,179341.31346666146
1191,135026.48580077372
1195,140094.35416923204
1199,179352.1385343027
1201,202858.4186830482
1204,195790.26609247611
1211,153656.48043633928
1214,174691.66696329345
1219,159041.7181317113
1220,78888.05191936069
1227,203890.1074254204
1229,234160.56464867282
1231,127080.27402358103
1234,212085.2464276366
1235,131868.40199419003
1239,166751.33974590828
1240,167456.26556510056
1241,170925.57736229344
1246,129916.65494243341
1249,174680.02348095598
1250,122611.32340991515
1252,132800.35218662588
1259,168998.20760828798
1267,97475.23311977818
1269,71731.91963210118
1270,143089.41408267646
1272,137321.07650301864
1274,137142.4308014387
1276,110064.13910433317
1279,153428.95941889356
1281,171385.55281638255
1286,156555.3467330115
1287,129444.64804876663
1290,73294.9793605983
1291,130303.1192325305
1297,147435.1833577804
1302,152463.8805575664
1303,61045.046542625525
1312,85989.22573675931
1315,118216.35298585462
1322,64609.24674596421
1327,121129.60104785385
1331,153096.74471990988
1333,131542.0873112435
1334,112409.73725895934
1336,119988.1173019864
1341,132051.9636468058
1344,47370.683380986826
1347,119149.3301666039
1348,144042.2075969597
1353,187989.47721191915
1355,149977.49766049927
1356,116028.3232640642
1357,161017.3999137878
1361,141635.3092941891
1364,118067.07694273368
1368,98095.99500619844
1369,66919.90102413739
1371,151180.87357552376
1373,137256.25868970307
1374,136875.77312580767
1387,128265.75091282964
1388,111369.43958961914
1392,152548.04720235534
1394,147594.00447026468
1406,149559.27649307653
1407,225054.77193463536
1408,186514.77494920365
1409,154630.68191992177
1411,159683.8412963282
1412,114603.89427736239
1413,113628.43198233859
1414,124530.36750033169
1425,253317.8705871409
1430,201116.14250199933
1431,215313.50347865012
1435,224106.32780121276
1441,219748.83927095082
1444,220346.3142504642
1445,136679.08221795142
1446,124476.4659100229
1452,121294.51232836554
1453,117624.62922388807
1456,236634.22262336372
1457,233676.85577125964
1460,262935.4878212734
1463,271084.33258962125
1468,225065.91283765645
1471,215303.3642234975
1474,199710.5272194509
1475,201403.54349229686
1476,200127.2311082192
1478,191860.260862275
1482,126015.90157417595
1483,140661.39141960535
1484,128870.302978752
1485,138574.85335023783
1496,150014.95499206515
1497,149656.24733060243
1500,124668.56356504507
1506,116430.10560448574
1507,83300.97732988991
1509,136274.66393292477
1510,129076.84090076605
1513,127374.05228431153
1517,131065.8413753749
1518,209341.40347773576
1523,211489.30381939257
1524,130410.96997307835
1526,155359.49613703348
1529,202732.4627837817
1531,138131.04278910387
1535,121313.3679009067
1536,135889.03393020586
1538,362143.7278705642
1540,244072.9686632448
1543,99842.1961618504
1545,125965.2467525272
1546,115221.42697702307
1557,63365.57877747598
1558,135775.12405799
1559,73318.15429687749
1563,280971.3922860464
1568,171646.87829764932
1571,240287.4934170903
1578,152753.35560893753
1579,221987.30079434247
1584,248519.08025869855
1586,337436.78275324125
1604,131698.5509231958
1606,142667.9601895106
1610,173248.23727234238
1611,162682.6085817722
1618,172303.31164746918
1623,194770.60932100422
1624,172473.7611826399
1628,149543.26610909268
1633,213569.4259220885
1645,176884.8878360792
1649,217805.51625312425
1652,157185.87517975533
1653,157860.17655382314
1656,137183.82643317108
1662,181332.38439086627
1668,130291.24958501177
1670,111052.9459899128
1672,116853.09614328433
1673,112553.670173649
1674,165768.8597544937
1677,100695.1724789852
1678,111479.8869554743
1679,97002.03072406845
1685,385728.82727834454
1692,464867.1414765223
1693,332726.30533709447
1696,458475.76076853264
1709,330394.6351897591
1711,304085.0474570389
1717,217890.2456068939
1718,204092.1874970857
1721,234785.7511189261
1722,220802.57995228752
1725,337701.28524533263
1726,232673.15786389768
1730,178252.9088220283
1731,179511.42630262236
1733,211641.0296846103
1737,213146.91249294774
1746,247726.34461504014
1747,192958.20568132584
1748,169196.19647944884
1749,227471.66577648645
1760,180014.71908670675
1761,507077.63445377746
1762,343715.8806098843
1768,579346.0548820355
1769,250329.73041719242
1770,291904.57987707073
1776,206410.58686356244
1781,424257.1460797978
1785,309533.34526536224
1792,229771.3295530051
1798,267841.5709727067
1812,206865.4486007114
1814,261987.39813718243
1817,145132.55763366696
1818,156158.24267995698
1822,150338.58992523237
1823,119950.6714006041
1829,277670.45377400395
1838,197576.98327469348
1845,172335.5406438001
1851,200743.24506013858
1855,297188.19990011025
1856,200618.23310245108
1858,196304.2194705272
1865,206181.95855167502
1866,151046.113028129
1867,163325.98685288013
1868,204466.9853845107
1876,143499.8689070965
1878,148508.91610966995
1879,133000.7756455003
1882,144804.17686208073
1883,116719.40566335418
1887,82300.40833804528
1895,147266.6568275235
1898,164088.17802086813
1904,50391.99599443757
1908,156070.5001517182
1917,144014.60315150322
1918,113572.91069315792
1920,132177.1475139066
1922,136542.68768457364
1923,154183.2862071715
1931,179268.50986592367
1935,144794.72108318092
1936,143486.96316399693
1939,136459.43430373858
1943,120613.05227203325
1944,141221.2526177448
1946,237359.83326132817
1952,74315.94455724384
1954,111592.3242581131
1958,135333.17842493736
1964,157687.7745811894
1966,148832.07025188647
1969,86332.95548144031
1977,94587.62773682494
1980,77599.5884532612
1984,115891.35440792925
1985,81124.64993599195
1988,105348.23466812105
1989,95573.9639564312
1991,135714.2730459652
1992,130308.79333651208
1997,127260.06760173317
1999,205306.96001111885
2003,107856.55169638108
2005,133845.32244587992
2010,136323.7307505177
2012,133021.2763972201
2016,137217.15887072784
2017,131165.73400281265
2022,182459.22755744206
2023,148497.95197018117
2035,143107.90074966772
2036,218778.4378062558
2040,122920.62900430894
2042,152613.37548189607
2043,85365.17365958208
2055,138300.41180493252
2056,114021.41837555917
2059,107801.07648659822
2064,131974.06408249633
2066,179587.16553537874
2070,150099.35018966784
2071,85289.12412161627
2078,242154.17416194337
2080,165985.93106266545
2085,97600.47286854101
2089,114370.24254214746
2090,173767.2420097302
2092,248255.25937348919
2094,263851.5779396353
2095,223925.08468039904
2098,381943.42059793836
2099,270418.73976568837
2103,273123.2657376756
2120,151084.02403289417
2122,179855.09419105202
2123,172134.25695780688
2134,183057.63592937734
2135,123194.3065916031
2136,140431.22236776128
2143,144889.12499967107
2145,292085.86732545507
2146,257556.4548087963
2148,198009.52347267
2155,291277.46564088087
2156,262664.7103729199
2157,120395.99480380409
2159,211640.69175402992
2161,180450.11587904653
2164,191446.691738322
2165,189800.56688956523
2169,154667.47273675603
2171,107241.22074014781
2180,156961.17619200455
2182,577355.9015689231
2184,134713.22195481748
2185,58797.978776854245
2188,96954.35907598189
2191,92654.5268949734
2192,106135.94550706058
2196,136353.63886200913
2198,88086.19141328977
2204,167248.38800091387
2210,163916.26891570067
2213,94052.68217775761
2215,320078.72440781
2219,292550.35879291623
2221,227571.2416664578
2224,186652.24429207027
2228,160984.37543414635
2232,114370.96156327233
2239,122829.90328463989
2246,297718.7924425665
2247,277451.5944633347
2249,146232.5868030957
2251,187546.83678894446
2254,129854.1845254407
2256,214701.22417759857
2259,243864.6291050552
2263,276048.1654131206
2266,214864.5150736209
2271,183241.8592319539
2274,222300.9017045712
2275,323689.909810225
2280,146133.95269573538
2281,167627.32005469105
2291,85361.57515214285
2292,172912.84943371892
2295,195155.05870011018
2297,111147.91982173498
2299,123024.52853822213
2302,133004.53236342844
2303,136902.43422176258
2304,128473.1562058014
2308,170477.29474034283
2312,232387.53619498073
2314,175961.77385284053
2315,181616.75483499357
2316,185192.50984902016
2320,227176.61274470162
2321,295730.28570426465
2322,252610.95598080658
2325,170330.6970031214
2336,391900.9609337826
2340,306139.3793380733
2341,313699.31825148314
2342,393129.9422000684
2345,223201.3695520298
2346,188345.1990319401
2347,160824.88195172776
2354,276019.3493099634
2357,185784.0503042003
2359,140314.88253579778
2360,143236.04547607072
2361,104975.05274031346
2362,102387.87349976203
2366,95808.43160973502
2367,81722.74059195719
2370,102802.03699833174
2373,72778.73361506102
2376,127528.80737403368
2378,136488.69972497344
2382,270109.6719165887
2387,331235.57453736087
2392,389088.3730258158
2395,358765.27036529913
2396,360282.2015002123
2397,298301.85827639623
2399,375818.6150890575
2401,449680.56901316333
2402,282168.9237075276
2407,215192.85630270027
2411,197161.257445459
2414,218239.27650171914
2418,294569.36214481376
2419,182197.18365140667
2424,175922.01749751484
2427,184783.19298315514
2430,234194.39046169634
2439,207725.23638927066
2441,267785.4061714408
2442,241645.66653790788
2446,513230.7110439165
2447,386178.04845150094
2452,329134.4109232078
2457,334392.92563773005
2458,286943.5842178164
2462,374663.94223968376
2465,196792.32603567222
2467,199858.28878573107
2473,171708.06671330277
2478,185391.20077098225
2479,180485.7271947199
2482,158302.08367825788
2485,128965.73203363534
2488,107058.7353129706
2494,133947.29655525374
2500,283130.7613697087
2509,133745.8924515464
2512,179526.742073939
2514,116141.91492621806
2515,190018.4429671304
2516,232398.63399433153
2518,172221.52733812493
2519,203619.822906694
2520,175369.03099324807
2527,157099.9359061212
2532,130518.24170827225
2538,127239.11633928731
2539,142358.01100216882
2543,112725.38112342663
2551,147106.92004089092
2554,136934.4169046676
2555,126969.7439104403
2557,88912.43150371796
2561,135625.93179570854
2563,147645.70711196412
2564,135672.76747406882
2570,102663.56157674988
2571,349875.6084914786
2576,154994.7619856773
2582,165519.97459734482
2584,146904.4065139115
2587,93238.23966872122
2589,135683.28702856164
2591,236812.20132311818
2597,130962.34798715811
2602,158489.05899005567
2605,138721.32293657295
2610,182586.21496336034
2611,139556.48282797102
2614,132929.63360657502
2616,175351.31681582105
2617,120064.55130123004
2620,141315.32000057658
2623,105615.31270668679
2631,127705.06306767814
2638,154811.00883699083
2639,100474.07928104061
2645,115797.66076710851
2647,66381.6067220588
2648,119974.77816248419
2650,83362.12238886529
2652,117261.52725200972
2656,113782.04718314228
2658,135228.3413687575
2661,175758.12644509648
2665,149935.8133515318
2673,163290.36608040138
2678,109341.15175691411
2679,94554.81822100157
2680,73250.06254153563
2685,113380.92653995262
2695,143082.28631479185
2698,93625.46340662865
2700,156216.321693252
2706,139527.90935219172
2708,151227.0583292258
2709,152079.8696095431
2711,136250.96177134907
2718,128908.45583033873
2719,124495.32648014466
2721,163075.44535861633
2725,180857.9895964039
2726,218080.8758419156
2732,223885.36255168475
2733,140177.13192351992
2739,150892.5101315007
2747,177993.6305720871
2751,247273.5086979345
2754,205273.947450092
2755,246620.98936153372
2756,218205.06444749923
2758,241585.77560906208
2763,190736.76639827737
2764,241208.50299107464
2765,160080.37148922335
2766,172253.1922050935
2768,165433.61495620274
2781,223128.76625588947
2784,157545.72009637285
2785,151660.57144166066
2786,123954.99468986329
2796,238515.80625246378
2797,279475.0868400701
2801,245432.9115370194
2805,266628.6884829598
2806,201006.65226674796
2812,194585.23546204358
2817,119898.70593523505
2822,140521.05736128546
2825,242960.12746335508
2828,136227.2195541856
2831,139745.1206045667
2843,145273.61254344645
2845,112577.46277298071
2847,180006.33781847966
2855,166015.02651280176
2856,152045.79357287282
2859,133245.04387284102
2865,211978.32326606236
2867,162803.84842060076
2869,183986.3405529489
2870,210823.29278445046
2874,149050.2895056756
2876,71653.81758813797
2889,150349.85699301548
2892,332181.72099526535
2895,248594.11444444046
2898,253260.9438420102
2901,323424.5661812257
2902,347916.8767480763
2908,146896.22913849354
2909,107312.98830620607
2916,157110.69181551
2917,100956.4995923507
2919,76220.51521733357
2921,86007.35312657998
2922,182070.04132147884
2925,177177.86377474028
2928,135602.2742367516
